record_id,canonical_id,row_index,subject_qid,relation_id,update_date,split,grouping_key,seed,split_version,is_ptc__qwen-2.5-1.5b,knowledge_absent__qwen-2.5-1.5b,is_ptc__qwen-2.5-7b,knowledge_absent__qwen-2.5-7b,is_ptc__mistral-7b-v0.3,knowledge_absent__mistral-7b-v0.3,is_ptc__llama-3.1-8b,knowledge_absent__llama-3.1-8b
P6:Q13571648:Q24089429->Q104502847@2020-10-01,P6:Q13571648:Q24089429->Q104502847,2862,Q13571648,P6,2020-10-01,train,Q13571648,20260712,v1,0,1,0,1,0,1,0,1
P6:Q16427771:Q24089553->Q104502782@2020-10-01,P6:Q16427771:Q24089553->Q104502782,2863,Q16427771,P6,2020-10-01,train,Q16427771,20260712,v1,0,1,0,1,0,1,0,1
P6:Q276004:Q24089625->Q104502844@2020-10-01,P6:Q276004:Q24089625->Q104502844,2864,Q276004,P6,2020-10-01,test,Q276004,20260712,v1,0,1,0,1,0,0,0,0
P6:Q5065604:Q24105692->Q26156277@2016-01-01,P6:Q5065604:Q24105692->Q26156277,2865,Q5065604,P6,2016-01-01,train,Q5065604,20260712,v1,0,1,0,0,0,0,0,0
P6:Q5065604:Q26156277->Q104502826@2020-10-01,P6:Q5065604:Q26156277->Q104502826,2866,Q5065604,P6,2020-10-01,train,Q5065604,20260712,v1,0,1,0,1,0,0,0,0
P6:Q5066452:Q24089565->Q104502803@2020-10-01,P6:Q5066452:Q24089565->Q104502803,2867,Q5066452,P6,2020-10-01,train,Q5066452,20260712,v1,0,1,0,1,0,1,0,1
P6:Q5066493:Q24114107->Q25998028@2016-01-01,P6:Q5066493:Q24114107->Q25998028,2868,Q5066493,P6,2016-01-01,train,Q5066493,20260712,v1,0,1,0,1,0,1,0,1
P6:Q5086561:Q24103115->Q104502773@2020-10-01,P6:Q5086561:Q24103115->Q104502773,2869,Q5086561,P6,2020-10-01,train,Q5086561,20260712,v1,0,1,0,1,0,0,0,0
P6:Q5091611:Q24103564->Q26156276@2016-01-01,P6:Q5091611:Q24103564->Q26156276,2870,Q5091611,P6,2016-01-01,train,Q5091611,20260712,v1,0,1,0,0,0,0,0,0
P6:Q5113257:Q24105834->Q104502832@2020-10-01,P6:Q5113257:Q24105834->Q104502832,2871,Q5113257,P6,2020-10-01,calibration,Q5113257,20260712,v1,0,1,0,1,0,1,0,1
P6:Q5113478:Q24106728->Q26156274@2016-01-01,P6:Q5113478:Q24106728->Q26156274,2872,Q5113478,P6,2016-01-01,validation,Q5113478,20260712,v1,0,1,0,1,0,1,0,1
P6:Q5113478:Q26156274->Q104502809@2020-10-01,P6:Q5113478:Q26156274->Q104502809,2873,Q5113478,P6,2020-10-01,validation,Q5113478,20260712,v1,0,1,0,1,1,1,0,1
P6:Q586387:Q24113733->Q25997964@2016-01-01,P6:Q586387:Q24113733->Q25997964,2874,Q586387,P6,2016-01-01,train,Q586387,20260712,v1,0,1,1,0,0,0,0,0
P6:Q851001:Q24089557->Q104502821@2020-10-01,P6:Q851001:Q24089557->Q104502821,2875,Q851001,P6,2020-10-01,train,Q851001,20260712,v1,0,0,0,0,0,0,0,0
P6:Q899448:Q24089521->Q104502887@2020-10-01,P6:Q899448:Q24089521->Q104502887,2876,Q899448,P6,2020-10-01,validation,Q899448,20260712,v1,0,1,0,1,0,0,0,1
P6:Q12724776:Q26237620->Q104425974@2020-10-01,P6:Q12724776:Q26237620->Q104425974,2877,Q12724776,P6,2020-10-01,validation,Q12724776,20260712,v1,0,1,0,0,0,1,0,1
P6:Q12724906:Q26237659->Q26242234@2016-01-01,P6:Q12724906:Q26237659->Q26242234,2878,Q12724906,P6,2016-01-01,train,Q12724906,20260712,v1,0,1,0,1,0,1,0,1
P6:Q16425782:Q26236794->Q26237057@2016-01-01,P6:Q16425782:Q26236794->Q26237057,2879,Q16425782,P6,2016-01-01,validation,Q16425782,20260712,v1,0,1,0,1,0,1,0,1
P6:Q16426143:Q26237492->Q104426033@2020-10-01,P6:Q16426143:Q26237492->Q104426033,2880,Q16426143,P6,2020-10-01,train,Q16426143,20260712,v1,0,0,0,0,0,0,0,0
P6:Q16426185:Q26237555->Q26242219@2016-01-01,P6:Q16426185:Q26237555->Q26242219,2881,Q16426185,P6,2016-01-01,validation,Q16426185,20260712,v1,0,0,0,1,0,0,0,0
P6:Q16426185:Q26242219->Q104426148@2020-10-01,P6:Q16426185:Q26242219->Q104426148,2882,Q16426185,P6,2020-10-01,validation,Q16426185,20260712,v1,0,1,0,1,0,1,0,1
P6:Q16426198:Q26237614->Q26242226@2016-01-01,P6:Q16426198:Q26237614->Q26242226,2883,Q16426198,P6,2016-01-01,train,Q16426198,20260712,v1,0,1,0,1,0,0,0,0
P6:Q16426214:Q26237674->Q104426075@2020-10-01,P6:Q16426214:Q26237674->Q104426075,2884,Q16426214,P6,2020-10-01,calibration,Q16426214,20260712,v1,0,1,0,0,0,0,0,0
P6:Q458422:Q26237565->Q26242193@2016-01-01,P6:Q458422:Q26237565->Q26242193,2885,Q458422,P6,2016-01-01,train,Q458422,20260712,v1,0,1,0,1,0,1,0,0
P6:Q496557:Q26237638->Q26242194@2016-01-01,P6:Q496557:Q26237638->Q26242194,2886,Q496557,P6,2016-01-01,train,Q496557,20260712,v1,0,1,0,1,0,1,0,1
P6:Q496557:Q26242194->Q104434369@2020-10-01,P6:Q496557:Q26242194->Q104434369,2887,Q496557,P6,2020-10-01,train,Q496557,20260712,v1,0,1,0,0,0,0,0,0
P6:Q5067115:Q26236854->Q104420830@2020-10-01,P6:Q5067115:Q26236854->Q104420830,2888,Q5067115,P6,2020-10-01,train,Q5067115,20260712,v1,0,1,0,1,0,1,0,1
P6:Q5067667:Q26237557->Q104434367@2020-10-01,P6:Q5067667:Q26237557->Q104434367,2889,Q5067667,P6,2020-10-01,train,Q5067667,20260712,v1,0,1,0,1,0,0,0,1
P6:Q5080562:Q26236897->Q104420694@2020-10-01,P6:Q5080562:Q26236897->Q104420694,2890,Q5080562,P6,2020-10-01,validation,Q5080562,20260712,v1,0,0,0,0,0,0,0,0
P6:Q12085075:Q26701991->Q26703219@2016-01-01,P6:Q12085075:Q26701991->Q26703219,2891,Q12085075,P6,2016-01-01,test,Q12085075,20260712,v1,0,1,0,1,0,1,0,1
P6:Q12085075:Q26703219->Q104502302@2020-10-01,P6:Q12085075:Q26703219->Q104502302,2892,Q12085075,P6,2020-10-01,test,Q12085075,20260712,v1,0,1,0,1,0,1,0,1
P6:Q12146916:Q26702179->Q104502232@2020-10-01,P6:Q12146916:Q26702179->Q104502232,2893,Q12146916,P6,2020-10-01,train,Q12146916,20260712,v1,0,0,0,0,0,0,0,0
P6:Q12153852:Q26702289->Q104502236@2020-10-01,P6:Q12153852:Q26702289->Q104502236,2894,Q12153852,P6,2020-10-01,train,Q12153852,20260712,v1,0,1,0,1,0,1,0,1
P6:Q12725104:Q26702200->Q104502287@2020-10-01,P6:Q12725104:Q26702200->Q104502287,2895,Q12725104,P6,2020-10-01,train,Q12725104,20260712,v1,0,1,0,1,0,1,0,1
P6:Q313689:Q26701971->Q104502247@2020-10-01,P6:Q313689:Q26701971->Q104502247,2896,Q313689,P6,2020-10-01,train,Q313689,20260712,v1,0,1,0,1,0,1,0,1
P6:Q5064344:Q26702143->Q104502277@2020-10-01,P6:Q5064344:Q26702143->Q104502277,2897,Q5064344,P6,2020-10-01,train,Q5064344,20260712,v1,0,1,0,1,0,1,0,1
P6:Q23025:Q42762824->Q113585974@2021-10-25,P6:Q23025:Q42762824->Q113585974,2898,Q23025,P6,2021-10-25,train,Q23025,20260712,v1,0,1,0,1,1,0,1,0
P6:Q1120275:Q55863303->Q61952347@2018-09-01,P6:Q1120275:Q55863303->Q61952347,2899,Q1120275,P6,2018-09-01,calibration,Q1120275,20260712,v1,1,1,0,1,0,0,0,1
P6:Q12113776:Q24120013->Q26085561@2016-01-01,P6:Q12113776:Q24120013->Q26085561,2900,Q12113776,P6,2016-01-01,test,Q12113776,20260712,v1,0,1,0,0,0,0,0,0
P6:Q275981:Q24121767->Q104445854@2020-10-01,P6:Q275981:Q24121767->Q104445854,2901,Q275981,P6,2020-10-01,train,Q275981,20260712,v1,0,1,0,1,0,1,0,1
P6:Q276042:Q24116514->Q25997960@2016-01-01,P6:Q276042:Q24116514->Q25997960,2902,Q276042,P6,2016-01-01,train,Q276042,20260712,v1,0,1,0,1,0,1,0,1
P6:Q351559:Q24116056->Q25997983@2016-01-01,P6:Q351559:Q24116056->Q25997983,2903,Q351559,P6,2016-01-01,train,Q351559,20260712,v1,0,1,0,1,0,0,0,0
P6:Q5052200:Q24114758->Q25998015@2016-01-01,P6:Q5052200:Q24114758->Q25998015,2904,Q5052200,P6,2016-01-01,train,Q5052200,20260712,v1,0,0,0,0,0,0,0,0
P6:Q5052429:Q24114240->Q25998016@2016-01-01,P6:Q5052429:Q24114240->Q25998016,2905,Q5052429,P6,2016-01-01,train,Q5052429,20260712,v1,0,1,0,1,0,1,0,1
P6:Q5053092:Q24114113->Q104438117@2020-10-01,P6:Q5053092:Q24114113->Q104438117,2906,Q5053092,P6,2020-10-01,train,Q5053092,20260712,v1,0,0,0,1,0,0,0,0
P6:Q5062808:Q24116734->Q25998035@2016-01-01,P6:Q5062808:Q24116734->Q25998035,2907,Q5062808,P6,2016-01-01,test,Q5062808,20260712,v1,0,0,0,0,0,0,0,0
P6:Q5062808:Q25998035->Q104437978@2020-10-01,P6:Q5062808:Q25998035->Q104437978,2908,Q5062808,P6,2020-10-01,test,Q5062808,20260712,v1,0,0,0,0,0,0,0,0
P6:Q5065390:Q24116919->Q25998018@2016-01-01,P6:Q5065390:Q24116919->Q25998018,2909,Q5065390,P6,2016-01-01,train,Q5065390,20260712,v1,0,1,0,0,0,0,0,1
P6:Q5069787:Q24122974->Q104446053@2020-10-01,P6:Q5069787:Q24122974->Q104446053,2910,Q5069787,P6,2020-10-01,train,Q5069787,20260712,v1,0,0,0,0,0,0,0,0
P6:Q5113017:Q24122557->Q104445884@2020-10-01,P6:Q5113017:Q24122557->Q104445884,2911,Q5113017,P6,2020-10-01,train,Q5113017,20260712,v1,0,1,0,1,0,0,0,0
P6:Q593157:Q24114165->Q104437986@2020-10-01,P6:Q593157:Q24114165->Q104437986,2912,Q593157,P6,2020-10-01,train,Q593157,20260712,v1,0,0,0,0,0,0,0,0
P6:Q736276:Q24115330->Q25997962@2016-01-01,P6:Q736276:Q24115330->Q25997962,2913,Q736276,P6,2016-01-01,test,Q736276,20260712,v1,0,0,0,0,0,0,0,0
P6:Q756578:Q24122368->Q104446208@2020-10-01,P6:Q756578:Q24122368->Q104446208,2914,Q756578,P6,2020-10-01,test,Q756578,20260712,v1,0,1,0,1,0,0,0,0
P6:Q112855:Q26986933->Q95985270@2019-01-01,P6:Q112855:Q26986933->Q95985270,2915,Q112855,P6,2019-01-01,train,Q112855,20260712,v1,0,1,0,1,0,1,0,0
P6:Q5059318:Q26702400->Q104502246@2020-10-01,P6:Q5059318:Q26702400->Q104502246,2916,Q5059318,P6,2020-10-01,train,Q5059318,20260712,v1,0,1,0,1,0,1,0,1
P6:Q5059486:Q26702516->Q26703342@2016-01-01,P6:Q5059486:Q26702516->Q26703342,2917,Q5059486,P6,2016-01-01,train,Q5059486,20260712,v1,0,1,0,1,0,1,0,1
P6:Q3650767:Q29167854->Q29167847@2014-09-01,P6:Q3650767:Q29167854->Q29167847,2918,Q3650767,P6,2014-09-01,train,Q3650767,20260712,v1,0,1,0,0,0,0,0,0
P6:Q3650767:Q29167847->Q29167854@2019-09-01,P6:Q3650767:Q29167847->Q29167854,2919,Q3650767,P6,2019-09-01,train,Q3650767,20260712,v1,0,1,0,1,0,0,0,0
P6:Q5627:Q28865156->Q111016890@2021-06-15,P6:Q5627:Q28865156->Q111016890,2920,Q5627,P6,2021-06-15,train,Q5627,20260712,v1,0,1,0,0,0,0,0,0
P6:Q12087837:Q27092841->Q104502572@2020-10-01,P6:Q12087837:Q27092841->Q104502572,2921,Q12087837,P6,2020-10-01,train,Q12087837,20260712,v1,0,1,0,1,0,0,0,0
P6:Q12116040:Q27092707->Q104502725@2020-10-01,P6:Q12116040:Q27092707->Q104502725,2922,Q12116040,P6,2020-10-01,validation,Q12116040,20260712,v1,0,0,0,0,0,0,0,1
P6:Q12151712:Q27092793->Q27093195@2016-01-01,P6:Q12151712:Q27092793->Q27093195,2923,Q12151712,P6,2016-01-01,train,Q12151712,20260712,v1,0,1,0,1,0,1,0,1
P6:Q12163586:Q27092825->Q104502757@2020-10-01,P6:Q12163586:Q27092825->Q104502757,2924,Q12163586,P6,2020-10-01,train,Q12163586,20260712,v1,0,0,0,0,0,0,0,0
P6:Q16427725:Q27092718->Q104502709@2020-10-01,P6:Q16427725:Q27092718->Q104502709,2925,Q16427725,P6,2020-10-01,train,Q16427725,20260712,v1,0,1,0,0,0,0,0,1
P6:Q16427738:Q27092756->Q27093135@2016-01-01,P6:Q16427738:Q27092756->Q27093135,2926,Q16427738,P6,2016-01-01,train,Q16427738,20260712,v1,0,1,0,1,0,0,0,1
P6:Q5053501:Q27092811->Q104502756@2020-10-01,P6:Q5053501:Q27092811->Q104502756,2927,Q5053501,P6,2020-10-01,train,Q5053501,20260712,v1,0,1,0,1,0,1,0,1
P6:Q5053706:Q27092706->Q27093054@2016-01-01,P6:Q5053706:Q27092706->Q27093054,2928,Q5053706,P6,2016-01-01,train,Q5053706,20260712,v1,0,1,0,0,0,1,0,0
P6:Q5053706:Q27093054->Q104502719@2020-10-01,P6:Q5053706:Q27093054->Q104502719,2929,Q5053706,P6,2020-10-01,train,Q5053706,20260712,v1,0,1,0,1,0,1,0,1
P6:Q5062149:Q27092733->Q104502730@2020-10-01,P6:Q5062149:Q27092733->Q104502730,2930,Q5062149,P6,2020-10-01,train,Q5062149,20260712,v1,0,1,0,1,0,0,0,0
P6:Q5117744:Q27092768->Q27093155@2016-01-01,P6:Q5117744:Q27092768->Q27093155,2931,Q5117744,P6,2016-01-01,train,Q5117744,20260712,v1,0,1,0,0,0,1,0,1
P6:Q5117744:Q27093155->Q104502601@2020-10-01,P6:Q5117744:Q27093155->Q104502601,2932,Q5117744,P6,2020-10-01,train,Q5117744,20260712,v1,0,1,0,1,0,1,0,1
P6:Q1081350:Q29563084->Q104424659@2020-10-01,P6:Q1081350:Q29563084->Q104424659,2933,Q1081350,P6,2020-10-01,validation,Q1081350,20260712,v1,0,1,0,1,0,1,0,1
P6:Q2288:Q29569690->Q65153172@2017-12-04,P6:Q2288:Q29569690->Q65153172,2934,Q2288,P6,2017-12-04,train,Q2288,20260712,v1,0,1,0,1,0,1,0,0
P6:Q511951:Q29563177->Q104424861@2020-10-01,P6:Q511951:Q29563177->Q104424861,2935,Q511951,P6,2020-10-01,train,Q511951,20260712,v1,0,0,0,0,0,0,0,0
P6:Q6816:Q29564922->Q65160520@2019-01-01,P6:Q6816:Q29564922->Q65160520,2936,Q6816,P6,2019-01-01,test,Q6816,20260712,v1,0,1,0,1,0,0,0,0
P6:Q754733:Q29563032->Q100934473@2020-01-01,P6:Q754733:Q29563032->Q100934473,2937,Q754733,P6,2020-01-01,validation,Q754733,20260712,v1,0,0,0,0,0,0,0,0
P6:Q3560553:Q54263766->Q29473379@2017-01-01,P6:Q3560553:Q54263766->Q29473379,2938,Q3560553,P6,2017-01-01,test,Q3560553,20260712,v1,0,1,0,1,0,0,0,0
P6:Q154835:Q30880292->Q30880315@2022-10-01,P6:Q154835:Q30880292->Q30880315,2939,Q154835,P6,2022-10-01,train,Q154835,20260712,v1,0,1,0,1,0,1,0,1
P6:Q505488:Q58335101->Q112302290@2020-01-01,P6:Q505488:Q58335101->Q112302290,2940,Q505488,P6,2020-01-01,validation,Q505488,20260712,v1,0,1,0,1,0,1,0,1
P6:Q877168:Q65575651->Q63106732@2020-07-01,P6:Q877168:Q65575651->Q63106732,2941,Q877168,P6,2020-07-01,calibration,Q877168,20260712,v1,0,1,0,1,0,1,0,1
P6:Q2024293:Q88960599->Q50327159@2016-03-03,P6:Q2024293:Q88960599->Q50327159,2942,Q2024293,P6,2016-03-03,validation,Q2024293,20260712,v1,0,1,0,1,0,1,0,1
P6:Q2024293:Q50327159->Q88959588@2020-03-16,P6:Q2024293:Q50327159->Q88959588,2943,Q2024293,P6,2020-03-16,validation,Q2024293,20260712,v1,0,1,0,1,0,1,0,1
P6:Q2987462:Q63764601->Q97584128@2020-07-16,P6:Q2987462:Q63764601->Q97584128,2944,Q2987462,P6,2020-07-16,train,Q2987462,20260712,v1,0,1,0,1,0,1,0,1
P6:Q12018134:Q78492375->Q21995033@2015-12-07,P6:Q12018134:Q78492375->Q21995033,2945,Q12018134,P6,2015-12-07,train,Q12018134,20260712,v1,0,1,0,1,0,1,0,1
P6:Q895269:Q78612357->Q78612033@2017-11-07,P6:Q895269:Q78612357->Q78612033,2946,Q895269,P6,2017-11-07,train,Q895269,20260712,v1,0,1,0,1,0,1,0,1
P6:Q985471:Q79028360->Q79028157@2017-11-08,P6:Q985471:Q79028360->Q79028157,2947,Q985471,P6,2017-11-08,train,Q985471,20260712,v1,0,1,0,1,0,1,0,1
P6:Q183841:Q93431090->Q93431226@2017-11-09,P6:Q183841:Q93431090->Q93431226,2948,Q183841,P6,2017-11-09,train,Q183841,20260712,v1,0,1,0,1,1,1,0,1
P6:Q12741:Q65932997->Q6184443@2022-06-30,P6:Q12741:Q65932997->Q6184443,2949,Q12741,P6,2022-06-30,train,Q12741,20260712,v1,0,1,0,0,0,0,0,0
P6:Q743393:Q84607955->Q84607962@2017-11-07,P6:Q743393:Q84607955->Q84607962,2950,Q743393,P6,2017-11-07,calibration,Q743393,20260712,v1,0,1,0,1,0,1,0,1
P6:Q242108:Q108776502->Q23940584@2015-04-30,P6:Q242108:Q108776502->Q23940584,2951,Q242108,P6,2015-04-30,calibration,Q242108,20260712,v1,0,1,0,1,0,1,0,1
P6:Q242108:Q23940584->Q56257033@2018-08-26,P6:Q242108:Q23940584->Q56257033,2952,Q242108,P6,2018-08-26,calibration,Q242108,20260712,v1,0,1,0,1,1,1,0,1
P6:Q489972:Q66498802->Q66498885@2015-01-01,P6:Q489972:Q66498802->Q66498885,2953,Q489972,P6,2015-01-01,train,Q489972,20260712,v1,0,1,1,1,0,1,0,1
P6:Q1409941:Q67141542->Q67151431@2021-07-19,P6:Q1409941:Q67141542->Q67151431,2954,Q1409941,P6,2021-07-19,validation,Q1409941,20260712,v1,0,0,0,0,0,0,0,0
P6:Q986417:Q104818144->Q104818304@2015-06-08,P6:Q986417:Q104818144->Q104818304,2955,Q986417,P6,2015-06-08,validation,Q986417,20260712,v1,0,1,0,1,0,0,0,1
P6:Q986417:Q104818304->Q104818496@2017-11-08,P6:Q986417:Q104818304->Q104818496,2956,Q986417,P6,2017-11-08,validation,Q986417,20260712,v1,0,1,0,1,0,1,0,1
P6:Q985478:Q105094625->Q50827272@2017-11-16,P6:Q985478:Q105094625->Q50827272,2957,Q985478,P6,2017-11-16,calibration,Q985478,20260712,v1,0,1,0,1,0,1,0,1
P6:Q985478:Q50827272->Q13104924@2021-10-21,P6:Q985478:Q50827272->Q13104924,2958,Q985478,P6,2021-10-21,calibration,Q985478,20260712,v1,0,1,0,1,0,1,0,1
P6:Q1584372:Q108197795->Q65589921@2015-04-01,P6:Q1584372:Q108197795->Q65589921,2959,Q1584372,P6,2015-04-01,validation,Q1584372,20260712,v1,0,0,0,0,0,0,0,0
P6:Q1584372:Q65589921->Q63106716@2017-03-01,P6:Q1584372:Q65589921->Q63106716,2960,Q1584372,P6,2017-03-01,validation,Q1584372,20260712,v1,0,1,0,1,0,1,0,1
P6:Q513421:Q112116325->Q112116326@2016-06-27,P6:Q513421:Q112116325->Q112116326,2961,Q513421,P6,2016-06-27,train,Q513421,20260712,v1,0,1,0,0,0,0,0,1
P6:Q513421:Q112116326->Q106864845@2021-01-01,P6:Q513421:Q112116326->Q106864845,2962,Q513421,P6,2021-01-01,train,Q513421,20260712,v1,0,1,0,0,0,0,1,1
P6:Q503111:Q122884038->Q126209038@2015-01-01,P6:Q503111:Q122884038->Q126209038,2963,Q503111,P6,2015-01-01,train,Q503111,20260712,v1,0,1,0,1,0,1,0,1
P6:Q1900647:Q130616379->Q14087874@2015-05-25,P6:Q1900647:Q130616379->Q14087874,2964,Q1900647,P6,2015-05-25,train,Q1900647,20260712,v1,0,1,0,1,0,1,0,1
P6:Q16665897:Q12956->Q28064663@2017-07-10,P6:Q16665897:Q12956->Q28064663,2965,Q16665897,P6,2017-07-10,train,Q16665897,20260712,v1,0,1,0,1,0,0,0,0
P6:Q16665897:Q28064663->Q96746676@2020-07-02,P6:Q16665897:Q28064663->Q96746676,2966,Q16665897,P6,2020-07-02,train,Q16665897,20260712,v1,0,1,0,1,0,1,0,0
P6:Q22249424:Q12961->Q18202487@2017-07-26,P6:Q22249424:Q12961->Q18202487,2967,Q22249424,P6,2017-07-26,calibration,Q22249424,20260712,v1,0,1,0,0,0,0,0,0
P6:Q171852:Q11711558->Q43330@2015-05-30,P6:Q171852:Q11711558->Q43330,2968,Q171852,P6,2015-05-30,train,Q171852,20260712,v1,0,0,0,0,0,0,0,0
P6:Q171852:Q43330->Q47489760@2016-11-09,P6:Q171852:Q43330->Q47489760,2969,Q171852,P6,2016-11-09,train,Q171852,20260712,v1,0,1,0,0,0,0,0,0
P6:Q171852:Q28665698->Q63033291@2019-04-10,P6:Q171852:Q28665698->Q63033291,2970,Q171852,P6,2019-04-10,train,Q171852,20260712,v1,0,1,0,1,0,1,0,0
P6:Q171852:Q70514969->Q105098172@2020-11-09,P6:Q171852:Q70514969->Q105098172,2971,Q171852,P6,2020-11-09,train,Q171852,20260712,v1,0,0,0,1,0,0,0,0
P6:Q171852:Q4149622->Q65206917@2022-03-01,P6:Q171852:Q4149622->Q65206917,2972,Q171852,P6,2022-03-01,train,Q171852,20260712,v1,0,0,0,0,0,0,0,0
P6:Q450095:Q104185->Q108170495@2021-01-01,P6:Q450095:Q104185->Q108170495,2973,Q450095,P6,2021-01-01,train,Q450095,20260712,v1,0,1,0,1,0,1,1,1
P6:Q64:Q102844->Q19279839@2021-12-21,P6:Q64:Q102844->Q19279839,2974,Q64,P6,2021-12-21,validation,Q64,20260712,v1,0,0,1,0,0,0,0,0
P6:Q1246:Q177851->Q316553@2017-09-09,P6:Q1246:Q177851->Q316553,2975,Q1246,P6,2017-09-09,train,Q1246,20260712,v1,0,0,0,0,0,0,0,0
P6:Q1246:Q30323682->Q441633@2021-03-22,P6:Q1246:Q30323682->Q441633,2976,Q1246,P6,2021-03-22,train,Q1246,20260712,v1,0,0,0,0,1,0,1,0
P6:Q43:Q58198->Q863496@2016-05-24,P6:Q43:Q58198->Q863496,2977,Q43,P6,2016-05-24,test,Q43,20260712,v1,0,0,0,0,0,0,0,0
P6:Q43:Q863496->Q39259@2018-06-24,P6:Q43:Q863496->Q39259,2978,Q43,P6,2018-06-24,test,Q43,20260712,v1,0,0,0,0,0,0,0,0
P6:Q819:Q58323->Q7180477@2021-03-22,P6:Q819:Q58323->Q7180477,2979,Q819,P6,2021-03-22,train,Q819,20260712,v1,0,0,0,0,0,0,0,0
P6:Q819:Q7180477->Q104914585@2022-12-30,P6:Q819:Q7180477->Q104914585,2980,Q819,P6,2022-12-30,train,Q819,20260712,v1,0,0,0,0,0,0,1,0
P6:Q1951:Q364303->Q7279347@2015-05-24,P6:Q1951:Q364303->Q7279347,2981,Q1951,P6,2015-05-24,train,Q1951,20260712,v1,1,0,0,0,0,0,0,0
P6:Q1951:Q7279347->Q3162959@2019-04-30,P6:Q1951:Q7279347->Q3162959,2982,Q1951,P6,2019-04-30,train,Q1951,20260712,v1,0,0,1,0,0,0,0,0
P6:Q1951:Q3162959->Q5219439@2022-10-11,P6:Q1951:Q3162959->Q5219439,2983,Q1951,P6,2022-10-11,train,Q1951,20260712,v1,0,0,0,0,1,0,0,0
P6:Q232:Q209639->Q4404442@2016-09-08,P6:Q232:Q209639->Q4404442,2984,Q232,P6,2016-09-08,validation,Q232,20260712,v1,0,1,0,1,0,1,0,0
P6:Q232:Q4404442->Q527063@2019-02-21,P6:Q232:Q4404442->Q527063,2985,Q232,P6,2019-02-21,validation,Q232,20260712,v1,0,1,0,0,0,0,0,0
P6:Q232:Q527063->Q56825894@2022-01-05,P6:Q232:Q527063->Q56825894,2986,Q232,P6,2022-01-05,validation,Q232,20260712,v1,0,1,0,1,0,0,1,0
P6:Q18288155:Q666504->Q17146774@2016-06-21,P6:Q18288155:Q666504->Q17146774,2987,Q18288155,P6,2016-06-21,train,Q18288155,20260712,v1,0,0,0,0,0,0,0,0
P6:Q119284:Q1157310->Q109470766@2021-01-01,P6:Q119284:Q1157310->Q109470766,2988,Q119284,P6,2021-01-01,test,Q119284,20260712,v1,0,1,0,1,0,1,0,1
P6:Q18241891:Q1148719->Q45359418@2021-10-18,P6:Q18241891:Q1148719->Q45359418,2989,Q18241891,P6,2021-10-18,train,Q18241891,20260712,v1,0,0,0,0,0,0,1,0
P6:Q228445:Q1105049->Q1055406@2019-10-01,P6:Q228445:Q1105049->Q1055406,2990,Q228445,P6,2019-10-01,train,Q228445,20260712,v1,0,0,0,0,0,0,0,0
P6:Q932031:Q3437714->Q428538@2016-07-08,P6:Q932031:Q3437714->Q428538,2991,Q932031,P6,2016-07-08,train,Q932031,20260712,v1,0,1,0,1,0,1,0,0
P6:Q56856017:Q695295->Q269909@2017-05-08,P6:Q56856017:Q695295->Q269909,2992,Q56856017,P6,2017-05-08,calibration,Q56856017,20260712,v1,0,0,0,0,0,0,0,0
P6:Q3922:Q1433434->Q104772317@2020-11-01,P6:Q3922:Q1433434->Q104772317,2993,Q3922,P6,2020-11-01,test,Q3922,20260712,v1,0,1,0,1,0,1,0,0
P6:Q155:Q463533->Q10304982@2019-01-01,P6:Q155:Q463533->Q10304982,2994,Q155,P6,2019-01-01,validation,Q155,20260712,v1,0,0,1,0,0,0,0,0
P6:Q928:Q457786->Q983324@2022-06-30,P6:Q928:Q457786->Q983324,2995,Q928,P6,2022-06-30,train,Q928,20260712,v1,0,0,1,0,1,0,0,0
P6:Q40898:Q279821->Q16663734@2020-07-05,P6:Q40898:Q279821->Q16663734,2996,Q40898,P6,2020-07-05,train,Q40898,20260712,v1,0,1,0,0,0,0,0,0
P6:Q822:Q296771->Q5679624@2020-01-21,P6:Q822:Q296771->Q5679624,2997,Q822,P6,2020-01-21,train,Q822,20260712,v1,0,0,0,0,0,0,0,0
P6:Q822:Q5679624->Q318493@2021-09-10,P6:Q822:Q5679624->Q318493,2998,Q822,P6,2021-09-10,train,Q822,20260712,v1,0,1,0,1,0,1,0,1
P6:Q513417:Q722742->Q80335044@2017-04-20,P6:Q513417:Q722742->Q80335044,2999,Q513417,P6,2017-04-20,train,Q513417,20260712,v1,0,0,0,0,0,0,0,0
P6:Q513417:Q80335044->Q722742@2022-10-24,P6:Q513417:Q80335044->Q722742,3000,Q513417,P6,2022-10-24,train,Q513417,20260712,v1,0,0,0,0,1,0,0,0
P6:Q3214:Q1624541->Q114573982@2022-01-01,P6:Q3214:Q1624541->Q114573982,3001,Q3214,P6,2022-01-01,train,Q3214,20260712,v1,0,1,0,1,0,1,0,1
P6:Q33:Q503143->Q1711532@2015-05-29,P6:Q33:Q503143->Q1711532,3002,Q33,P6,2015-05-29,train,Q33,20260712,v1,0,0,0,0,0,0,0,0
P6:Q33:Q1711532->Q11852228@2019-06-06,P6:Q33:Q1711532->Q11852228,3003,Q33,P6,2019-06-06,train,Q33,20260712,v1,0,0,0,0,1,0,0,0
P6:Q33:Q11852228->Q16986436@2019-12-10,P6:Q33:Q11852228->Q16986436,3004,Q33,P6,2019-12-10,train,Q33,20260712,v1,1,0,0,0,0,0,0,0
